Laureate ID,Laureate name,Prize year,Title,Pub year,Paper ID,DOI,Journal,Affiliation,Is prize-winning paper,field,p-value,Gender,citation_count
10074,"muller, ka",1987,measurement of the london penetration depths in yba2cu3ox by means of muon spin rotation sr experiments,1989.0,2016450885.0,10.1016/0921-4534(89)90962-3,physica c superconductivity and its applications,ibm,NO,Physics,0.1985645933014354,male,34.0
10074,"muller, ka",1987,low field microwave absorption in the superconducting copper oxides,1987.0,2017223473.0,10.1103/PhysRevB.36.7241,physical review b,ibm,NO,Physics,0.1985645933014354,male,311.0
10074,"muller, ka",1987,far infrared measurement of the energy gap of la sub 1 8 sr sub 0 2 cuo sub 4,1987.0,2260977420.0,10.1103/PhysRevB.35.5334,physical review b,ibm,NO,Physics,0.1985645933014354,male,72.0
10074,"muller, ka",1987,diamagnetic shielding and meissner effect in the high tc superconductor sr0 2la1 8cuo4,1987.0,2018092631.0,10.1016/0038-1098(87)90990-2,solid state communications,ibm,NO,Physics,0.1985645933014354,male,53.0
10074,"muller, ka",1987,electron spin resonance of donor centers in beryllium oxide,1965.0,2019100120.0,10.1007/BF02422777,european physical journal b,ibm,NO,Physics,0.1985645933014354,male,9.0
10074,"muller, ka",1987,raman study of the oxygen anharmonicity in yba sub 2 cu sub 3 o sub ital x 6 4 lt ital x lt 7 0 superconductors,1996.0,2021220252.0,10.1103/PhysRevB.54.6721,physical review b,ibm,NO,Physics,0.1985645933014354,male,35.0
10074,"muller, ka",1987,nuclear spin lattice relaxation of 139la in the superconducting phase of la1 8sr0 2cuo4 ,1988.0,1537110046.0,10.1209/0295-5075/5/7/013,epl,ibm,NO,Physics,0.1985645933014354,male,30.0
10074,"muller, ka",1987,valence band splitting of srtio3,1983.0,2027420887.0,10.1103/PhysRevB.27.5836,physical review b,ibm,NO,Physics,0.1985645933014354,male,14.0
10074,"muller, ka",1987,spin glass phase microwave study in high tc superconductors,1988.0,2027452061.0,10.1016/0921-4534(88)90492-3,physica c superconductivity and its applications,ibm,NO,Physics,0.1985645933014354,male,43.0
10074,"muller, ka",1987,x ray scattering study of the temperature dependence of the structure of the high tc superconductor la1 8sr0 2cuo4,1987.0,2028956328.0,10.1016/0038-1098(87)90522-9,solid state communications,ibm,NO,Physics,0.1985645933014354,male,7.0
10074,"muller, ka",1987,correlation between jc and screw dislocation density in sputtered yba2cu3o7 delta films,1992.0,2134893770.0,10.1007/BF01313823,european physical journal b,ibm,NO,Physics,0.1985645933014354,male,107.0
10074,"muller, ka",1987,transition from three to a near two dimensional metallic state in c6li,1985.0,2032708675.0,10.1016/0038-1098(85)90802-6,solid state communications,ibm,NO,Physics,0.1985645933014354,male,5.0
10074,"muller, ka",1987,elastic anomalies in the quantum paraelectric regime of srtio3,1992.0,2033345372.0,10.1209/0295-5075/19/5/009,epl,ibm,NO,Physics,0.1985645933014354,male,65.0
10074,"muller, ka",1987,oxygen vacancy transition metal ion impurity association in srtio3,1983.0,2033503089.0,10.1016/0038-1098(83)90332-0,solid state communications,ibm,NO,Physics,0.1985645933014354,male,47.0
10074,"muller, ka",1987,internal magnetic fields in yba2cu3o7  from muon spin rotation experiments discussion in terms of a glasslike superconducting state,1988.0,2033850382.0,10.1016/0921-4534(88)90496-0,physica c superconductivity and its applications,ibm,NO,Physics,0.1985645933014354,male,12.0
10074,"muller, ka",1987,srti o 3 an intrinsic quantum paraelectric below 4 k,1979.0,2138323937.0,10.1103/PhysRevB.19.3593,physical review b,ibm,NO,Physics,0.1985645933014354,male,1497.0
10074,"muller, ka",1987,percolative phase separation in la2cuo4  and la2 xsrxcuo4,1992.0,2045178030.0,10.1007/BF01323723,european physical journal b,ibm,NO,Physics,0.1985645933014354,male,120.0
10074,"muller, ka",1987,paramagnetic ru5 and ru3 centers in tio2 ru,1985.0,2047587086.0,10.1016/0038-1098(85)90755-0,solid state communications,ibm,NO,Physics,0.1985645933014354,male,10.0
10074,"muller, ka",1987,indications of two separate relaxators in the subphonon region of tetragonal batio3,1994.0,2048665226.0,10.1209/0295-5075/26/4/012,epl,ibm,NO,Physics,0.1985645933014354,male,30.0
10074,"muller, ka",1987,critical behaviour of 1  1  1 2 stressed rbcaf3 experimental evidence for effects of symmetry breaking perturbations on the three state potts model,1989.0,2050944998.0,10.1209/0295-5075/10/8/007,epl,ibm,NO,Physics,0.1985645933014354,male,4.0
10074,"muller, ka",1987,glassy behaviour in high tc superconductors,1988.0,2052723801.0,10.1016/0921-4526(88)90072-5,physica b condensed matter,ibm,NO,Physics,0.1985645933014354,male,16.0
10074,"muller, ka",1987,numerical simulations of a high tc superconductive glass model,1987.0,2055112688.0,10.1007/BF01560607,european physical journal b,ibm,NO,Physics,0.1985645933014354,male,158.0
10074,"muller, ka",1987,evidence for electron electron correlations in la2cuo4 and la2 xsrxcuo4 superconductors,1987.0,2058943624.0,10.1016/0038-1098(87)91133-1,solid state communications,ibm,NO,Physics,0.1985645933014354,male,143.0
10074,"muller, ka",1987,superconductivity in oxides toward a unified picture,1989.0,2065453158.0,10.1007/BF01323483,european physical journal b,ibm,NO,Physics,0.1985645933014354,male,163.0
10074,"muller, ka",1987,tetrahedrally coordinated cr5 in srtio3,1993.0,2069466752.0,10.1016/0038-1098(93)90683-E,solid state communications,ibm,NO,Physics,0.1985645933014354,male,30.0
10074,"muller, ka",1987,phase separation and softening of the o2 3 in phase mode in the yba2cu3ox superconductors,1996.0,2331525621.0,10.1103/PhysRevB.53.R534,physical review b,ibm,NO,Physics,0.1985645933014354,male,48.0
10074,"muller, ka",1987,identification of fe4 and fe5 charge transfer photochromic absorption bands in srtio3,1975.0,2073736415.0,10.1016/0038-1098(75)90431-7,solid state communications,ibm,NO,Physics,0.1985645933014354,male,62.0
10074,"muller, ka",1987,microscopic probing of order disorder versus displacive behavior in batio3 by fe3 epr,1986.0,2075160752.0,10.1103/PhysRevB.34.6130,physical review b,ibm,NO,Physics,0.1985645933014354,male,133.0
10074,"muller, ka",1987,anomalous temperature dependence of microwave loss in the superconducting transition of a granular al thin film,1981.0,2077018408.0,10.1016/0378-4363(81)90468-X,physica b condensed matter,ibm,NO,Physics,0.1985645933014354,male,0.0
10074,"muller, ka",1987,order parameter behaviour below the 118 5k transition in pralo3,1984.0,2077083430.0,10.1088/0022-3719/17/13/012,journal of physics c solid state physics,ibm,NO,Physics,0.1985645933014354,male,10.0
10074,"muller, ka",1987,shift of the first order transition in rbca f 3 under hydrostatic pressure,1980.0,2083688752.0,10.1103/PhysRevB.21.1763,physical review b,ibm,NO,Physics,0.1985645933014354,male,36.0
10074,"muller, ka",1987,susceptibility measurements support high tc superconductivity in the ba la cu o system,1987.0,2085674408.0,10.1209/0295-5075/3/3/021,epl,ibm,NO,Physics,0.1985645933014354,male,275.0
10074,"muller, ka",1987,electric field effect in high tc superconductors,1993.0,2089070984.0,10.1016/0925-8388(93)90791-K,journal of alloys and compounds,ibm,NO,Physics,0.1985645933014354,male,26.0
10074,"muller, ka",1987,structural phase boundary of srtio3 under 111 stress,1982.0,2091501193.0,10.1007/BF01640356,european physical journal b,ibm,NO,Physics,0.1985645933014354,male,15.0
10074,"muller, ka",1987,wide temperature instability in high tc superconductors la1 85ba0 15cuo4,1987.0,2093133540.0,10.1016/0038-1098(87)90285-7,solid state communications,ibm,NO,Physics,0.1985645933014354,male,55.0
10074,"muller, ka",1987,photochromic fe5 3d3 in srtio3 evidence from paramagnetic resonance,1971.0,1967677697.0,10.1016/0038-1098(71)90470-4,solid state communications,ibm,NO,Physics,0.1985645933014354,male,80.0
10074,"muller, ka",1987,soft phonon response function inelastic neutron scattering from laa1 o 3,1973.0,1986574591.0,10.1103/PhysRevB.8.1119,physical review b,ibm,NO,Physics,0.1985645933014354,male,65.0
10074,"muller, ka",1987,tunnelling and collective excitations in a microscopic model of ferroelectricity,1966.0,1991409322.0,10.1016/0038-1098(93)90264-N,solid state communications,ibm,NO,Physics,0.1985645933014354,male,1.0
10074,"muller, ka",1987,electron spin resonance and optical identification of fe4 v0 in srtio3,1975.0,1997028882.0,10.1016/0038-1098(75)90830-3,solid state communications,ibm,NO,Physics,0.1985645933014354,male,72.0
10074,"muller, ka",1987,electron spin resonance in a two dimensional compound with appreciable interplane coupling nacr s 2,1974.0,1998218056.0,10.1103/PhysRevB.10.4531,physical review b,ibm,NO,Physics,0.1985645933014354,male,13.0
10074,"muller, ka",1987,the temperature dependence of the linewidth of iron group ions in mgo,1972.0,2115844600.0,10.1016/0038-1098(72)90883-6,solid state communications,ibm,NO,Physics,0.1985645933014354,male,8.0
10074,"muller, ka",1987,analysis of the fe 3 v o center in the tetragonal phase of srti o 3,1972.0,2026104821.0,10.1103/PhysRevB.5.4324,physical review b,ibm,NO,Physics,0.1985645933014354,male,84.0
10074,"muller, ka",1987,fluctuations and correlations in srtio3fort tc,1972.0,2323444151.0,10.1103/PhysRevLett.28.503,physical review letters,ibm,NO,Physics,0.1985645933014354,male,54.0
10074,"muller, ka",1987,fluctuations in srtio3near the 105 k phase transition,1973.0,2045293769.0,10.1103/PhysRevB.7.1052,physical review b,ibm,NO,Physics,0.1985645933014354,male,104.0
10074,"muller, ka",1987,preparation and characterization of alkaline earth substituted superconducting la2cuo4,1987.0,1965777434.0,10.1016/0025-5408(87)90037-7,materials research bulletin,ibm,NO,Physics,0.1985645933014354,male,43.0
10074,"muller, ka",1987,phase diagram of the laalo3 1 x srtio3 x solid solution system for x 0 8,1983.0,1986862177.0,10.1016/0025-5408(83)90079-X,materials research bulletin,ibm,NO,Physics,0.1985645933014354,male,18.0
10074,"muller, ka",1987,nonstoichiometry of srtio3 seen by epr of reduced crystals,1981.0,2048635425.0,10.1016/0025-5408(81)90291-9,materials research bulletin,ibm,NO,Physics,0.1985645933014354,male,14.0
10074,"muller, ka",1987,on the nature of phase transitions and nomenclature,1971.0,2077409627.0,10.1016/0025-5408(71)90076-6,materials research bulletin,ibm,NO,Physics,0.1985645933014354,male,25.0
10074,"muller, ka",1987,paramagnetic resonance of the cr5 o4 h2 halperin varma center in nh4h2aso4 and kh2aso4,1978.0,2323678747.0,10.1007/BF01333886,,ibm,NO,Physics,0.1985645933014354,male,22.0
10074,"muller, ka",1987,influence of electric fields on pinning in yba sub 2 cu sub 3 o sub 7 minus delta films,1991.0,90337523.0,10.1103/PhysRevLett.67.2099,physical review letters,ibm,NO,Physics,0.1985645933014354,male,177.0
10074,"muller, ka",1987,critical attenuation of sound by soft modes in srti o 3,1969.0,2012605857.0,10.1103/PhysRevLett.23.589,physical review letters,ibm,NO,Physics,0.1985645933014354,male,53.0
10074,"muller, ka",1987,antiferromagnetic resonance truncated by the spin flop transition,1970.0,2013496751.0,10.1103/PhysRevLett.24.105,physical review letters,ibm,NO,Physics,0.1985645933014354,male,24.0
10074,"muller, ka",1987,cr 5 in k h 2 as o 4 a halperin varma type center,1976.0,1636866790.0,10.1103/PhysRevLett.37.916,physical review letters,ibm,NO,Physics,0.1985645933014354,male,40.0
10074,"muller, ka",1987,origin of superconductive glassy state and extrinsic critical currents in high tc oxides,1987.0,2043093781.0,10.1103/PhysRevLett.59.1745,physical review letters,ibm,NO,Physics,0.1985645933014354,male,637.0
10074,"muller, ka",1987,characteristic structural phase transition in perovskite type compounds,1968.0,2058727992.0,10.1103/PhysRevLett.21.814,physical review letters,ibm,NO,Physics,0.1985645933014354,male,311.0
10074,"muller, ka",1987,structural phase transitions in perovskite type crystals,1968.0,2059945151.0,10.1103/PhysRevLett.21.1256,physical review letters,ibm,NO,Physics,0.1985645933014354,male,179.0
10074,"muller, ka",1987,order parameter and phase transitions of stressed srti o 3,1970.0,2066057247.0,10.1103/PhysRevLett.25.734,physical review letters,ibm,NO,Physics,0.1985645933014354,male,103.0
10074,"muller, ka",1987,static critical exponents at structural phase transitions,1971.0,2078543461.0,10.1103/PhysRevLett.26.13,physical review letters,ibm,NO,Physics,0.1985645933014354,male,280.0
10074,"muller, ka",1987,cooling by adiabatic pressure application in pr1 xlaxnio3,1998.0,1616120360.0,10.1063/1.122083,applied physics letters,university of zurich,NO,Physics,0.1985645933014354,male,64.0
10074,"muller, ka",1987,studying superconducting granular aluminum with microwaves an apprenticeship,1990.0,2103634434.0,10.1557/PROC-195-317,mrs proceedings,university of zurich,NO,Physics,0.1985645933014354,male,0.0
10074,"muller, ka",1987,the phase diagram of high tc superconductors in the presence of dynamic stripes,2001.0,2051441698.0,10.1088/0953-8984/13/23/103,journal of physics condensed matter,university of zurich,NO,Physics,0.1985645933014354,male,18.0
10074,"muller, ka",1987,theory of dynamic stripe induced superconductivity,2001.0,2083076686.0,10.1088/0953-8984/13/8/101,journal of physics condensed matter,university of zurich,NO,Physics,0.1985645933014354,male,31.0
10074,"muller, ka",1987,jahn teller physics and high tc superconductivity,2008.0,2084224202.0,10.1016/S1369-7021(08)70178-0,materials today,university of zurich,NO,Physics,0.1985645933014354,male,111.0
10074,"muller, ka",1987,a novel principle for cooling by adiabatic pressure application in rare earth compounds,2000.0,2092617806.0,10.1016/S0925-8388(00)00662-9,journal of alloys and compounds,university of zurich,NO,Physics,0.1985645933014354,male,16.0
10074,"muller, ka",1987,evidence for electron electron correlations in pure and sr doped la2cuo4,1987.0,2315252776.0,10.7567/JJAPS.26S3.1143,japanese journal of applied physics,ibm,NO,Physics,0.1985645933014354,male,6.0
10074,"muller, ka",1987,a road towards high temperature superconductivity,1987.0,1493578394.0,10.1088/0031-8949/1987/T19A/003,physica scripta,ibm,NO,Physics,0.1985645933014354,male,2.0
10074,"muller, ka",1987,relaxation effects in high tc superconductors,1988.0,2082818604.0,10.1088/0031-8949/37/5/031,physica scripta,ibm,NO,Physics,0.1985645933014354,male,44.0
10074,"muller, ka",1987,site selective oxygen isotope effect in optimally dopedyba2cu3o6 plus x,1994.0,2067217970.0,10.1038/371681a0,nature,,NO,Physics,0.1985645933014354,male,117.0
10074,"muller, ka",1987,trigonal to tetragonal transition in stressed srtio3 a realization of the three state potts model,1977.0,2066435123.0,10.1103/PhysRevLett.38.33,physical review letters,,NO,Physics,0.1985645933014354,male,102.0
10074,"muller, ka",1987,critical asymmetry in local fluctuations in srtio3fort tc,1972.0,2051343420.0,10.1103/PhysRevLett.29.715,physical review letters,,NO,Physics,0.1985645933014354,male,24.0
10074,"muller, ka",1987,the discovery of a class of high temperature superconductors,1987.0,1482638839.0,10.1126/science.237.4819.1133,science,ibm,NO,Physics,0.1985645933014354,male,150.0
10074,"muller, ka",1987,electron spin and paramagnetic resonance in kh2po4 and its isomorphs,1987.0,1978750614.0,10.1080/00150198708017951,ferroelectrics,ibm,NO,Physics,0.1985645933014354,male,40.0
10074,"muller, ka",1987,macroscopic quantum phenomena,1996.0,1983050093.0,10.1080/00150199608224088,ferroelectrics,ibm,NO,Physics,0.1985645933014354,male,16.0
10074,"muller, ka",1987,high resolution x ray diffraction study of structural phase transition in srtio3,1985.0,2317924559.0,10.7567/JJAPS.24S2.257,japanese journal of applied physics,ibm,NO,Physics,0.1985645933014354,male,5.0
10074,"muller, ka",1987,perovskite type oxides the new approach to high tc superconductivity,1988.0,2128496625.0,10.1002/ange.19881000542,angewandte chemie,ibm,NO,Physics,0.1985645933014354,male,39.0
10074,"muller, ka",1987,perovskite type oxides the new approach to high t c superconductivity,1988.0,2021404872.0,10.1103/RevModPhys.60.585,reviews of modern physics,ibm,NO,Physics,0.1985645933014354,male,502.0
10074,"muller, ka",1987,high t c ferroelectrics and superconductors,1990.0,2023993429.0,10.1080/01411599008207210,phase transitions,ibm,NO,Physics,0.1985645933014354,male,9.0
10074,"muller, ka",1987,recipe for high tc transition metal chalcogenide superconductors,1993.0,2053886287.0,10.1016/0254-0584(93)90059-U,materials chemistry and physics,ibm,NO,Physics,0.1985645933014354,male,9.0
10074,"muller, ka",1987,perovskite type oxides the new approach to high tc superconductivity nobel lecture,1988.0,2150087615.0,10.1002/anie.198807351,angewandte chemie,ibm,NO,Physics,0.1985645933014354,male,48.0
10074,"muller, ka",1987,on the oxygen isotope effect and apex anharmonicity in high t c cuprates,1990.0,2060267394.0,10.1007/BF01357502,european physical journal b,ibm,NO,Physics,0.1985645933014354,male,187.0
10074,"muller, ka",1987,the first five years of high tc superconductivity,1991.0,2064573788.0,10.1016/0921-4534(91)91942-W,physica c superconductivity and its applications,ibm,NO,Physics,0.1985645933014354,male,15.0
10074,"muller, ka",1987,quantum para ferro and random electric behaviors in oxide perovskites,1985.0,2072774892.0,10.7567/JJAPS.24S2.89,japanese journal of applied physics,ibm,NO,Physics,0.1985645933014354,male,43.0
10074,"muller, ka",1987,indication for a novel phase in the quantum paraelectric regime of srtio3,1991.0,2077251018.0,10.1007/BF01313549,european physical journal b,ibm,NO,Physics,0.1985645933014354,male,230.0
10074,"muller, ka",1987,perspectives in high temperature superconductivity,1991.0,2161761743.0,10.1088/0031-8949/1991/T35/001,physica scripta,ibm,NO,Physics,0.1985645933014354,male,0.0
10074,"muller, ka",1987,high temperature superconductivity state of the research experiments,1992.0,2162916685.0,10.1088/0031-8949/1992/T42/003,physica scripta,ibm,NO,Physics,0.1985645933014354,male,0.0
10074,"muller, ka",1987,superconductivity in alkaline earth substituted la2cuo4 y,1987.0,2084485728.0,10.1126/science.236.4797.73,science,ibm,NO,Physics,0.1985645933014354,male,87.0
10074,"muller, ka",1987,metastability and glass state in superconducting la2cuo4 y ba,1987.0,2334241111.0,10.7567/JJAPS.26S3.1101,japanese journal of applied physics,ibm,NO,Physics,0.1985645933014354,male,3.0
10074,"muller, ka",1987,apex anharmonicity observed by raman scattering in 18o substituted yba2cu3o6 x,1994.0,2093678794.0,10.1016/0921-4534(94)90482-0,physica c superconductivity and its applications,ibm,NO,Physics,0.1985645933014354,male,28.0
10074,"muller, ka",1987,interpretation of charge transfer bands in fe doped srtio3 crystals,1981.0,2085828182.0,10.1016/0038-1098(81)90753-5,solid state communications,,NO,Physics,0.1985645933014354,male,41.0
10074,"muller, ka",1987,photochromism in nickel doped srtio3,1976.0,2038644834.0,10.1080/00150197608236591,ferroelectrics,,NO,Physics,0.1985645933014354,male,2.0
10074,"muller, ka",1987,critical behaviour of 110 stressed rbcaf3,1991.0,1970420838.0,10.1080/00150199108209456,ferroelectrics,centre national de la recherche scientifique,NO,Physics,0.1985645933014354,male,1.0
10074,"muller, ka",1987,critical dynamics in srtio3from paramagnetic resonance,1974.0,2330346598.0,10.1103/PhysRevLett.32.160,physical review letters,,NO,Physics,0.1985645933014354,male,47.0
10074,"muller, ka",1987,pauli paramagnetism in a fermi glass,1981.0,2037739638.0,10.1103/PhysRevLett.47.138,physical review letters,,NO,Physics,0.1985645933014354,male,10.0
10074,"muller, ka",1987,conduction carrier spin resonance in the alkalimetal graphites c8me and c24me,1962.0,2045201016.0,10.1016/0031-9163(62)90282-2,physics letters,battelle memorial institute,NO,Physics,0.1985645933014354,male,51.0
10074,"muller, ka",1987,paramagnetic resonance and relaxation of cu2 and ni3 in mgo and cao the determination of jahn teller energy splittings,1965.0,2036617342.0,10.1016/0031-9163(65)91096-6,physics letters,,NO,Physics,0.1985645933014354,male,50.0
10074,"muller, ka",1987,anomalous temperature effect on the fe3 cubic crystalline field splitting in ktao3 epr study,1982.0,2148915840.0,10.1088/0022-3719/15/15/009,journal of physics c solid state physics,ecole polytechnique federale de lausanne,NO,Physics,0.1985645933014354,male,15.0
10074,"muller, ka",1987,evidence for low octahedral shell potential inbatio3andknbo3from ground state splitting offe3 in cubic oxides,1976.0,2150376582.0,10.1103/PhysRevB.13.3209,physical review b,,NO,Physics,0.1985645933014354,male,18.0
10074,"muller, ka",1987,cr5 coupling to lateral proton configurations in kh2aso4,1977.0,1643003531.0,10.1103/PhysRevLett.38.1216,physical review letters,,NO,Physics,0.1985645933014354,male,26.0
10074,"muller, ka",1987,local order parameter near the critical point a monte carlo study,1974.0,1999765674.0,10.1016/0038-1098(74)90548-1,solid state communications,,NO,Physics,0.1985645933014354,male,4.0
10074,"muller, ka",1987,monodomain strontium titanate,1970.0,2026003120.0,10.1016/0038-1098(70)90302-9,solid state communications,,NO,Physics,0.1985645933014354,male,118.0
10074,"muller, ka",1987,observation of the jahn teller splitting of three valentd7ions via orbach relaxation,1964.0,2060765874.0,10.1103/PhysRevLett.12.730,physical review letters,,NO,Physics,0.1985645933014354,male,39.0
10074,"muller, ka",1987,behavior of srtio3near the 100 stress temperature bicritical point,1975.0,1969608898.0,10.1103/PhysRevLett.35.1547,physical review letters,,NO,Physics,0.1985645933014354,male,56.0
10074,"muller, ka",1987,laser induced phase transition in the surface of sms crystals,1974.0,2051425997.0,10.1364/AO.13.000095,applied optics,ibm,NO,Physics,0.1985645933014354,male,17.0
10074,"muller, ka",1987,stabilization of unusual oxidation states of chromium cr iv and cr v in the ordered perovskite la2liv1 xcrxo6,1994.0,1972789968.0,10.1006/jssc.1994.1106,journal of solid state chemistry,,NO,Physics,0.1985645933014354,male,4.0
10074,"muller, ka",1987,paramagnetic resonance and optical absorption of co4 in srtio3,1983.0,1617033971.0,10.1088/0022-3719/16/28/016,journal of physics c solid state physics,ibm,NO,Physics,0.1985645933014354,male,35.0
10074,"muller, ka",1987,superposition model for sixfold coordinated cr3 in oxide crystals epr study,1983.0,1982102737.0,10.1088/0022-3719/16/35/016,journal of physics c solid state physics,ibm,NO,Physics,0.1985645933014354,male,79.0
10074,"muller, ka",1987,paramagnetic resonance ofcr3 in the layer structure of nains2,1968.0,2061818583.0,10.1103/PhysRev.175.503,physical review,,NO,Physics,0.1985645933014354,male,7.0
10074,"muller, ka",1987,electron paramagnetic resonance of manganese iv in srti o 3,1959.0,2134441177.0,10.1103/PhysRevLett.2.341,physical review letters,solid state physics laboratory,NO,Physics,0.1985645933014354,male,164.0
10074,"muller, ka",1987,epr inla1 xcaxmno3 relaxation and bottleneck,2000.0,1636427482.0,10.1103/PhysRevB.61.5888,physical review b,,NO,Physics,0.1985645933014354,male,147.0
10074,"muller, ka",1987,the ratio of small polarons to free carriers in derived from susceptibility measurements,1998.0,1965977310.0,10.1088/0953-8984/10/18/001,journal of physics condensed matter,university of zurich,NO,Physics,0.1985645933014354,male,66.0
10074,"muller, ka",1987,oxygen isotope effects in evidence for polaronic charge carriers and their condensation,1998.0,2009348018.0,10.1088/0953-8984/10/40/010,journal of physics condensed matter,university of zurich,NO,Physics,0.1985645933014354,male,55.0
10074,"muller, ka",1987,on the superconductivity in hole doped cuprates,2007.0,2137274192.0,10.1088/0953-8984/19/25/251002,journal of physics condensed matter,university of zurich,NO,Physics,0.1985645933014354,male,37.0
10074,"muller, ka",1987,oxygen isotope shift of the charge stripe ordering temperature in la2 xsrxcuo4 from x ray absorption spectroscopy,1999.0,2087688686.0,10.1088/0953-8984/11/48/103,journal of physics condensed matter,university of zurich,NO,Physics,0.1985645933014354,male,107.0
10074,"muller, ka",1987,low field magnetic relaxation effects in high t sub c superconductors sr la cu o and ba la cu o,1987.0,2068034797.0,10.1103/PhysRevB.36.4011,physical review b,,NO,Physics,0.1985645933014354,male,130.0
10074,"muller, ka",1987,structure of transition metal oxygen vacancy pair centers,1979.0,2019664128.0,10.1103/PhysRevB.19.109,physical review b,,NO,Physics,0.1985645933014354,male,235.0
10074,"muller, ka",1987,macroscopic flux quantization and microwave excitation in single crystal yba2cu3o7 ,1988.0,1504985362.0,10.1209/0295-5075/6/5/014,epl,ibm,NO,Physics,0.1985645933014354,male,91.0
10074,"muller, ka",1987,conduction electron spin resonance of caesium metallic clusters in zeolite x,1987.0,2039526556.0,10.1209/0295-5075/4/7/017,epl,ibm,NO,Physics,0.1985645933014354,male,25.0
10074,"muller, ka",1987,domain state properties of the random field xy model system sr1 xcaxtio3,1988.0,2045483813.0,10.1080/00150198808223317,ferroelectrics,ibm,NO,Physics,0.1985645933014354,male,34.0
10074,"muller, ka",1987,slow dynamics in kda dkda kdp and dkdp from cr5 paramagnetic resonance,1977.0,2055942451.0,10.1080/00150197708236764,ferroelectrics,ibm,NO,Physics,0.1985645933014354,male,2.0
10074,"muller, ka",1987,critical phenomena near structural phase transitions studied by epr,1974.0,2072484729.0,10.1080/00150197408237944,ferroelectrics,ibm,NO,Physics,0.1985645933014354,male,15.0
10074,"muller, ka",1987,order disorder and central peak behavior in srtio3,1980.0,2160516474.0,10.1080/00150198008238640,ferroelectrics,ibm,NO,Physics,0.1985645933014354,male,1.0
10074,"muller, ka",1987,critical behavior of the heat capacity in srtio3,1977.0,1967588137.0,10.1103/PhysRevB.16.1138,physical review b,,NO,Physics,0.1985645933014354,male,39.0
10074,"muller, ka",1987,paramagnetic point and pair defects in oxide perovskites,1981.0,2130860342.0,10.1051/jphys:01981004204055100,journal de physique,ibm,NO,Physics,0.1985645933014354,male,95.0
10074,"muller, ka",1987,on the macroscopic s and d wave symmetry in cuprate superconductors,2002.0,2140569406.0,10.1080/09500830210131827,philosophical magazine letters,,NO,Physics,0.1985645933014354,male,75.0
10074,"muller, ka",1987,sr1 xcaxtio3 an xy quantum ferroelectric with transitions to randomness,1984.0,18219841.0,10.1103/PhysRevLett.52.2289,physical review letters,,NO,Physics,0.1985645933014354,male,691.0
10074,"muller, ka",1987,theory of a structural phase transition induced by the jahn teller effect,1972.0,2007272769.0,10.1103/PhysRevLett.28.820,physical review letters,,NO,Physics,0.1985645933014354,male,28.0
10074,"muller, ka",1987,nuclear magnetic resonance of la139 and al27 and electron paramagnetic resonance of fe3 in lanthanum aluminate,1964.0,347888458.0,10.1016/0031-9163(64)90054-X,physics letters,ibm,NO,Physics,0.1985645933014354,male,37.0
10074,"muller, ka",1987,electron paramagnetic resonance of three manganese centers in reduced srtio3,1977.0,2010729803.0,10.1103/PhysRevB.16.4761,physical review b,,NO,Physics,0.1985645933014354,male,111.0
10074,"muller, ka",1987,e s r of bf4 doped polythiophene,1988.0,2029088279.0,10.1016/0379-6779(88)90104-X,synthetic metals,ibm,NO,Physics,0.1985645933014354,male,78.0
10074,"muller, ka",1987,anisotropic metallic character of c6li from cesr,1983.0,2057369436.0,10.1016/0379-6779(83)90004-8,synthetic metals,ibm,NO,Physics,0.1985645933014354,male,6.0
10074,"muller, ka",1987,possible coexistence of s and d wave condensates in copper oxide superconductors,1995.0,2168631136.0,10.1038/377133a0,nature,,NO,Physics,0.1985645933014354,male,134.0
10074,"muller, ka",1987,giant oxygen isotope shift in the magnetoresistive perovskite la1 xcaxmno3 y,1996.0,2021835109.0,10.1038/381676a0,nature,,NO,Physics,0.1985645933014354,male,618.0
10074,"muller, ka",1987,tricritical behavior in uniaxially stressed rbcaf3,1979.0,2011147112.0,10.1103/PhysRevLett.42.465,physical review letters,,NO,Physics,0.1985645933014354,male,97.0
10074,"muller, ka",1987,the space group of laalo3 below 720 k and the compounds ndalp3 and pralo3 probably isomorphous at room temperature,1965.0,1970024299.0,10.1107/S0365110X65001184,acta crystallographica,,NO,Physics,0.1985645933014354,male,58.0
10074,"muller, ka",1987,a road towards high tc superconductivity,1987.0,2318489973.0,10.7567/JJAPS.26S3.1781,japanese journal of applied physics,,NO,Physics,0.1985645933014354,male,4.0
10074,"muller, ka",1987,dynamic jahn teller effect of an impurity in a spontaneously distorted crystal,1970.0,2094412155.0,10.1103/PhysRevB.1.3545,physical review b,,NO,Physics,0.1985645933014354,male,26.0
10074,"muller, ka",1987,paramagnetic resonance studies of local fluctuations in srtio3abovetc,1980.0,2058882970.0,10.1103/PhysRevB.21.1,physical review b,,NO,Physics,0.1985645933014354,male,45.0
10074,"muller, ka",1987,interpretation of electric field effects in epr of gd3 in srtio3,1971.0,1970119593.0,10.1016/0038-1098(71)90258-4,solid state communications,,NO,Physics,0.1985645933014354,male,16.0
